"Location Type","Gross Salary","Unit Salary","Converted Salary","Segment","Role Type","Location","Education","Year of Experience","Certificate","Year","Start Date","End Date","Index","Adjusted Salary","Engineering","Production","Operational Support","Facilities","Non-Engineering","Drilling","Individual","Management","Sumatra","Jakarta","D3","D4","S1","S2","S3","SMA"
"Non-Remote","Rp8.232.686","Monthly","Rp8.232.686","Operational Support","Individual","Sumatra, Jakarta","SMA",2,1,44945,44945,45506,2072925747,8446730.67,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp50.285.125","Monthly","Rp50.285.125","Non-Engineering","Individual","Sumatra","SMA",0,3,45034,45034,45506,2071898485,51618088.71,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp50.285.125","Monthly","Rp50.285.125","Non-Engineering","Individual","Sumatra","D4",2,1,45034,45034,45442,2071898485,51618088.71,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
"Non-Remote","Rp50.285.125","Monthly","Rp50.285.125","Non-Engineering","Individual","Sumatra","S1",2,1,45034,45034,45458,2071898485,51618088.71,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"Non-Remote","Rp50.285.125","Monthly","Rp50.285.125","Non-Engineering","Individual","Sumatra","D4",8,1,45034,45034,45442,2071898485,51618088.71,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
"Non-Remote","Rp32.235.130","Monthly","Rp32.235.130","Non-Engineering","Management","Sumatra","D4",8,1,45034,45034,45442,2071898485,33089622.89,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"Non-Remote","Rp32.235.130","Monthly","Rp32.235.130","Non-Engineering","Management","Sumatra","D3",2,1,45034,45034,45442,2071898485,33089622.89,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
"Non-Remote","Rp32.235.130","Monthly","Rp32.235.130","Non-Engineering","Management","Sumatra","D4",3,1,45034,45034,45442,2071898485,33089622.89,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"Non-Remote","Rp21.387.537","Monthly","Rp21.387.537","Operational Support","Management","Sumatra","D4",9,1,45034,45034,45458,2071898485,21954480.53,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
"Non-Remote","Rp21.387.537","Monthly","Rp21.387.537","Operational Support","Management","Sumatra","D3",2,2,45034,45034,45458,2071898485,21954480.53,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"Non-Remote","Rp26.320.414","Monthly","Rp26.320.414","Engineering","Management","Sumatra","D4",2,2,45034,45034,45458,2071898485,27018118.37,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"Non-Remote","Rp26.320.414","Monthly","Rp26.320.414","Engineering","Management","Sumatra","D4",2,2,45034,45034,45458,2071898485,27018118.37,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"Non-Remote","Rp14.446.484","Monthly","Rp14.446.484","Non-Engineering","Management","Sumatra","S1",2,2,45034,45034,45442,2071898485,14829433.23,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Non-Remote","Rp14.446.484","Monthly","Rp14.446.484","Non-Engineering","Management","Sumatra","D4",1,0,45034,45034,45442,2071898485,14829433.23,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"Non-Remote","Rp15.267.734","Monthly","Rp15.267.734","Operational Support","Management","Sumatra","S1",1,0,45034,45034,45442,2071898485,15672453.02,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"Non-Remote","Rp15.267.734","Monthly","Rp15.267.734","Operational Support","Management","Sumatra","D4",1,0,45034,45034,45442,2071898485,15672453.02,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
"Non-Remote","Rp24.404.770","Monthly","Rp24.404.770","Engineering","Individual","Sumatra","S1",1,0,45034,45034,45458,2071898485,25051694.82,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"Non-Remote","Rp24.404.770","Monthly","Rp24.404.770","Engineering","Individual","Sumatra","SMA",5,1,45034,45034,45458,2071898485,25051694.82,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp24.404.770","Monthly","Rp24.404.770","Engineering","Individual","Sumatra","D3",5,1,45034,45034,45458,2071898485,25051694.82,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp24.404.770","Monthly","Rp24.404.770","Engineering","Individual","Sumatra","D4",5,1,45034,45034,45458,2071898485,25051694.82,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"Non-Remote","Rp17.642.637","Monthly","Rp17.642.637","Engineering","Individual","Sumatra","D4",5,1,45034,45034,45442,2071898485,18110310.3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"Non-Remote","Rp9.919.108","Monthly","Rp9.919.108","Non-Engineering","Individual","Sumatra","D3",3,1,45034,45034,45442,2071898485,10182044.55,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp9.919.108","Monthly","Rp9.919.108","Non-Engineering","Individual","Sumatra","SMA",2,2,45034,45034,45442,2071898485,10182044.55,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp9.982.070","Monthly","Rp9.982.070","Engineering","Individual","Sumatra","SMA",2,2,45034,45034,45442,2071898485,10246676.07,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp9.973.858","Monthly","Rp9.973.858","Operational Support","Individual","Sumatra","SMA",0,1,45034,45034,45458,2071898485,10238245.87,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp9.836.679","Monthly","Rp9.836.679","Operational Support","Individual","Sumatra","SMA",0,0,45034,45034,45458,2071898485,10097430.34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp10.417.331","Monthly","Rp10.417.331","Non-Engineering","Management","Sumatra","SMA",2,1,45034,45034,45458,2071898485,10693475.08,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"Non-Remote","Rp9.924.576","Monthly","Rp9.924.576","Non-Engineering","Individual","Sumatra","D3",3,0,45034,45034,45458,2071898485,10187658.1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp9.775.559","Monthly","Rp9.775.559","Operational Support","Individual","Sumatra","D3",0,0,45034,45034,45442,2071898485,10034690.89,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp9.775.559","Monthly","Rp9.775.559","Operational Support","Individual","Sumatra","SMA",1,2,45034,45034,45442,2071898485,10034690.89,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp9.442.796","Monthly","Rp9.442.796","Operational Support","Individual","Sumatra","SMA",1,2,45034,45034,45442,2071898485,9693106.45,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp9.144.408","Monthly","Rp9.144.408","Operational Support","Individual","Sumatra","SMA",2,2,45034,45034,45442,2071898485,9386809.26,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp50.500.000","Monthly","Rp50.500.000","Non-Engineering","Individual","Sumatra, Jakarta","SMA",0,2,44979,44979,45458,2072925747,51812970.44,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp50.500.000","Monthly","Rp50.500.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",15,3,44979,44979,45458,2072925747,51812970.44,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp49.800.000","Monthly","Rp49.800.000","Non-Engineering","Individual","Sumatra, Jakarta","S3",5,3,44979,44979,45458,2072925747,51094770.85,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
"Non-Remote","Rp49.800.000","Monthly","Rp49.800.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",15,3,44979,44979,45458,2072925747,51094770.85,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp44.000.000","Monthly","Rp44.000.000","Non-Engineering","Individual","Sumatra, Jakarta","S3",3,3,44979,44979,45442,2072925747,45143974.24,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
"Non-Remote","Rp44.000.000","Monthly","Rp44.000.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",15,3,44979,44979,45442,2072925747,45143974.24,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp41.100.000","Monthly","Rp41.100.000","Non-Engineering","Individual","Sumatra, Jakarta","S3",1,3,44979,44979,45442,2072925747,42168575.94,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
"Non-Remote","Rp35.500.000","Monthly","Rp35.500.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",10,3,44979,44979,45442,2072925747,36422979.22,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp34.100.000","Monthly","Rp34.100.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",5,3,44979,44979,45458,2072925747,34986580.04,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp20.499.800","Monthly","Rp20.499.800","Non-Engineering","Individual","Sumatra, Jakarta","S1",3,3,44979,44979,45458,2072925747,21032782.8,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp20.499.800","Monthly","Rp20.499.800","Non-Engineering","Individual","Sumatra, Jakarta","D3",15,1,44979,44979,45458,2072925747,21032782.8,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp20.499.800","Monthly","Rp20.499.800","Non-Engineering","Individual","Sumatra, Jakarta","S1",5,1,44979,44979,45458,2072925747,21032782.8,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp19.000.000","Monthly","Rp19.000.000","Non-Engineering","Individual","Sumatra, Jakarta","S2",5,1,44979,44979,45442,2072925747,19493988.88,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
"Non-Remote","Rp19.000.000","Monthly","Rp19.000.000","Non-Engineering","Individual","Sumatra, Jakarta","D3",15,1,44979,44979,45442,2072925747,19493988.88,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp19.000.000","Monthly","Rp19.000.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",3,1,44979,44979,45442,2072925747,19493988.88,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp18.840.000","Monthly","Rp18.840.000","Non-Engineering","Individual","Sumatra, Jakarta","S2",3,1,44979,44979,45442,2072925747,19329828.97,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
"Non-Remote","Rp18.840.000","Monthly","Rp18.840.000","Non-Engineering","Individual","Sumatra, Jakarta","D3",15,1,44979,44979,45458,2072925747,19329828.97,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp18.840.000","Monthly","Rp18.840.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",1,1,44979,44979,45458,2072925747,19329828.97,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp15.523.000","Monthly","Rp15.523.000","Non-Engineering","Individual","Sumatra, Jakarta","S2",1,1,44979,44979,45458,2072925747,15926588.91,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
"Non-Remote","Rp14.475.000","Monthly","Rp14.475.000","Non-Engineering","Individual","Sumatra, Jakarta","D3",10,1,44979,44979,45458,2072925747,14851341.53,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp12.875.000","Monthly","Rp12.875.000","Non-Engineering","Individual","Sumatra, Jakarta","D3",5,1,44979,44979,45442,2072925747,13209742.46,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp19.200.000","Monthly","Rp19.200.000","Non-Engineering","Individual","Sumatra, Jakarta","D3",3,1,44979,44979,45442,2072925747,19699188.76,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp19.200.000","Monthly","Rp19.200.000","Non-Engineering","Individual","Sumatra, Jakarta","D3",15,0,44979,44979,45442,2072925747,19699188.76,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp19.200.000","Monthly","Rp19.200.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",5,0,44979,44979,45442,2072925747,19699188.76,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp18.800.000","Monthly","Rp18.800.000","Non-Engineering","Individual","Sumatra, Jakarta","S2",5,0,44979,44979,45458,2072925747,19288789,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
"Non-Remote","Rp18.800.000","Monthly","Rp18.800.000","Non-Engineering","Individual","Sumatra, Jakarta","D3",15,0,44979,44979,45458,2072925747,19288789,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp18.800.000","Monthly","Rp18.800.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",3,0,44979,44979,45458,2072925747,19288789,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp14.548.000","Monthly","Rp14.548.000","Non-Engineering","Individual","Sumatra, Jakarta","S2",3,0,44979,44979,45458,2072925747,14926239.48,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
"Non-Remote","Rp14.548.000","Monthly","Rp14.548.000","Non-Engineering","Individual","Sumatra, Jakarta","D3",15,0,44979,44979,45445,2072925747,14926239.48,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp14.548.000","Monthly","Rp14.548.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",1,0,44979,44979,45445,2072925747,14926239.48,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp14.775.000","Monthly","Rp14.775.000","Non-Engineering","Individual","Sumatra, Jakarta","S2",1,0,44979,44979,45506,2072925747,15159141.35,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
"Non-Remote","Rp11.200.000","Monthly","Rp11.200.000","Non-Engineering","Individual","Sumatra, Jakarta","D3",10,0,44979,44979,45506,2072925747,11491193.44,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp9.900.000","Monthly","Rp9.900.000","Non-Engineering","Individual","Sumatra, Jakarta","D3",5,0,44979,44979,45505,2072925747,10157394.21,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp9.450.000","Monthly","Rp9.450.000","Non-Engineering","Individual","Sumatra, Jakarta","D3",3,0,44979,44979,45505,2072925747,9695694.47,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp7.700.000","Monthly","Rp7.700.000","Non-Engineering","Individual","Sumatra, Jakarta","SMA",10,0,44979,44979,45623,2072925747,7900195.49,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp7.400.000","Monthly","Rp7.400.000","Non-Engineering","Individual","Sumatra, Jakarta","SMA",5,0,44979,44979,45754,2072925747,7592395.67,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp24.201.270","Monthly","Rp24.201.270","Operational Support","Management","Sumatra, Jakarta","D3",8,1,45161,45161,45506,1999697032,25739778.99,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
"Non-Remote","Rp15.579.071","Monthly","Rp15.579.071","Operational Support","Individual","Sumatra, Jakarta","S1",2,2,45161,45161,45505,1999697032,16569454.6,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp15.579.071","Monthly","Rp15.579.071","Engineering","Individual","Sumatra, Jakarta","D3",2,1,45161,45161,45505,1999697032,16569454.6,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp15.579.071","Monthly","Rp15.579.071","Non-Engineering","Individual","Sumatra, Jakarta","D3",3,2,45161,45161,45470,1999697032,16569454.6,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp13.718.609","Monthly","Rp13.718.609","Non-Engineering","Individual","Sumatra, Jakarta","SMA",3,1,45161,45161,45470,1999697032,14590720.39,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp13.788.269","Monthly","Rp13.788.269","Non-Engineering","Individual","Sumatra, Jakarta","D3",1,0,45161,45161,45623,1999697032,14664808.78,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp13.786.634","Monthly","Rp13.786.634","Non-Engineering","Individual","Sumatra, Jakarta","SMA",1,1,45161,45161,45754,1999697032,14663069.84,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp14.136.863","Monthly","Rp14.136.863","Non-Engineering","Individual","Sumatra, Jakarta","SMA",1,1,45161,45161,45623,1999697032,15035563.39,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp14.136.863","Monthly","Rp14.136.863","Non-Engineering","Individual","Sumatra, Jakarta","SMA",1,1,45161,45161,45623,1999697032,15035563.39,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp14.896.901","Monthly","Rp14.896.901","Non-Engineering","Individual","Sumatra, Jakarta","SMA",1,1,45161,45161,45754,1999697032,15843918.08,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp14.958.917","Monthly","Rp14.958.917","Operational Support","Individual","Sumatra, Jakarta","D3",2,0,45161,45161,45754,1999697032,15909876.53,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp14.322.264","Monthly","Rp14.322.264","Operational Support","Individual","Sumatra, Jakarta","D3",2,0,45161,45161,45623,1999697032,15232750.6,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp13.718.609","Monthly","Rp13.718.609","Non-Engineering","Individual","Sumatra, Jakarta","D3",1,0,45161,45161,45623,1999697032,14590720.39,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp16.575.000","Monthly","Rp16.575.000","Non-Engineering","Management","Sumatra","D3",1,0,44669,44669,45754,1970842067,17886796.75,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
"Non-Remote","Rp16.575.000","Monthly","Rp16.575.000","Non-Engineering","Management","Sumatra","SMA",10,0,44669,44669,45754,1970842067,17886796.75,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"Non-Remote","Rp16.575.000","Monthly","Rp16.575.000","Non-Engineering","Management","Sumatra","D3",7,0,44669,44669,45623,1970842067,17886796.75,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
"Non-Remote","Rp10.265.000","Monthly","Rp10.265.000","Non-Engineering","Individual","Sumatra","S1",5,0,44669,44669,45623,1970842067,11077403.84,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"Non-Remote","Rp10.265.000","Monthly","Rp10.265.000","Non-Engineering","Individual","Sumatra","D3",5,0,44669,44669,45754,1970842067,11077403.84,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp13.167.000","Monthly","Rp13.167.000","Non-Engineering","Individual","Sumatra","S1",3,0,44669,44669,45754,1970842067,14209077.09,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"Non-Remote","Rp13.167.000","Monthly","Rp13.167.000","Non-Engineering","Individual","Sumatra","SMA",8,0,44669,44669,45623,1970842067,14209077.09,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp13.167.000","Monthly","Rp13.167.000","Non-Engineering","Individual","Sumatra","D3",5,0,44669,44669,45623,1970842067,14209077.09,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp12.724.000","Monthly","Rp12.724.000","Non-Engineering","Individual","Sumatra","S1",4,0,44669,44669,45623,1970842067,13731016.7,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"Non-Remote","Rp12.724.000","Monthly","Rp12.724.000","Non-Engineering","Individual","Sumatra","SMA",6,0,44669,44669,45754,1970842067,13731016.7,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp12.724.000","Monthly","Rp12.724.000","Non-Engineering","Individual","Sumatra","D3",4,0,44669,44669,45754,1970842067,13731016.7,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp12.246.000","Monthly","Rp12.246.000","Non-Engineering","Individual","Sumatra","S1",3,0,44669,44669,45754,1970842067,13215186.31,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"Non-Remote","Rp12.246.000","Monthly","Rp12.246.000","Non-Engineering","Individual","Sumatra","SMA",4,0,44669,44669,45623,1970842067,13215186.31,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp12.246.000","Monthly","Rp12.246.000","Non-Engineering","Individual","Sumatra","D3",3,0,44669,44669,45623,1970842067,13215186.31,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp15.046.000","Monthly","Rp15.046.000","Engineering","Individual","Sumatra","S1",2,0,44669,44669,45623,1970842067,16236786.96,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"Non-Remote","Rp15.046.000","Monthly","Rp15.046.000","Engineering","Individual","Sumatra","D3",3,1,44669,44669,45754,1970842067,16236786.96,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp14.644.830","Monthly","Rp14.644.830","Non-Engineering","Individual","Sumatra","S1",2,1,44679,44679,45754,1917842076,16240610.51,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"Non-Remote","Rp14.644.830","Monthly","Rp14.644.830","Non-Engineering","Individual","Sumatra","D3",7,0,44679,44679,45754,1917842076,16240610.51,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp10.549.280","Monthly","Rp10.549.280","Non-Engineering","Individual","Sumatra","S1",5,0,44679,44679,45623,1917842076,11698787.05,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"Non-Remote","Rp10.549.280","Monthly","Rp10.549.280","Non-Engineering","Individual","Sumatra","D3",3,0,44679,44679,45623,1917842076,11698787.05,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp8.000.000","Monthly","Rp8.000.000","Engineering","Individual","Sumatra","SMA",7,0,44700,44700,45623,1970545021,8634446.13,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp8.000.000","Monthly","Rp8.000.000","Engineering","Individual","Sumatra","D3",3,0,44700,44700,45754,1970545021,8634446.13,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp8.000.000","Monthly","Rp8.000.000","Engineering","Individual","Sumatra","D3",3,1,44700,44700,45754,1970545021,8634446.13,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp8.000.000","Monthly","Rp8.000.000","Engineering","Individual","Sumatra","S1",1,1,44700,44700,45754,1970545021,8634446.13,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"Non-Remote","Rp7.000.000","Monthly","Rp7.000.000","Engineering","Individual","Sumatra","SMA",7,0,44700,44700,45442,1970545021,7555140.36,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp7.000.000","Monthly","Rp7.000.000","Engineering","Individual","Sumatra","D3",3,0,44700,44700,45458,1970545021,7555140.36,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp7.000.000","Monthly","Rp7.000.000","Engineering","Individual","Sumatra","SMA",3,0,44700,44700,45442,1970545021,7555140.36,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp6.000.000","Monthly","Rp6.000.000","Engineering","Individual","Sumatra","SMA",1,0,44700,44700,45458,1970545021,6475834.6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp6.000.000","Monthly","Rp6.000.000","Operational Support","Individual","Sumatra","SMA",1,0,44700,44700,45445,1970545021,6475834.6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp6.000.000","Monthly","Rp6.000.000","Operational Support","Individual","Sumatra","SMA",1,0,44700,44700,45445,1970545021,6475834.6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp5.700.000","Monthly","Rp5.700.000","Operational Support","Individual","Sumatra","SMA",1,0,44700,44700,45445,1970545021,6152042.87,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp7.998.760","Monthly","Rp7.998.760","Engineering","Individual","Sumatra, Jakarta","D3",5,0,44741,44741,45506,1966247162,8651978.19,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp7.998.760","Monthly","Rp7.998.760","Engineering","Individual","Sumatra, Jakarta","SMA",10,0,44741,44741,45506,1966247162,8651978.19,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp10.208.660","Monthly","Rp10.208.660","Non-Engineering","Individual","Sumatra, Jakarta","S1",4,0,44741,44741,45506,1966247162,11042349.53,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp10.208.660","Monthly","Rp10.208.660","Non-Engineering","Individual","Sumatra, Jakarta","D3",6,1,44741,44741,45505,1966247162,11042349.53,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp19.770.520","Monthly","Rp19.770.520","Non-Engineering","Individual","Sumatra, Jakarta","S1",2,2,44741,44741,45505,1966247162,21385078.18,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp19.770.520","Monthly","Rp19.770.520","Non-Engineering","Individual","Sumatra, Jakarta","D3",5,3,44741,44741,45442,1966247162,21385078.18,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp19.770.520","Monthly","Rp19.770.520","Non-Engineering","Individual","Sumatra, Jakarta","SMA",13,4,44741,44741,45442,1966247162,21385078.18,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp28.777.210","Monthly","Rp28.777.210","Non-Engineering","Individual","Sumatra, Jakarta","S1",5,5,44741,44741,45442,1966247162,31127298.9,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp32.668.790","Monthly","Rp32.668.790","Non-Engineering","Individual","Sumatra, Jakarta","S1",3,6,44741,44741,45442,1966247162,35336684.52,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp22.120.560","Monthly","Rp22.120.560","Engineering","Individual","Sumatra, Jakarta","S1",2,7,44741,44741,45458,1966247162,23927034.03,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp42.775.040","Monthly","Rp42.775.040","Engineering","Individual","Sumatra, Jakarta","S1",5,8,44741,44741,45458,1966247162,46268260.74,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp66.050.000","Monthly","Rp66.050.000","Engineering","Individual","Sumatra, Jakarta","S2",14,9,44741,44741,45458,1966247162,71443968.77,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
"Non-Remote","Rp66.050.000","Monthly","Rp66.050.000","Engineering","Individual","Sumatra, Jakarta","S1",16,10,44741,44741,45458,1966247162,71443968.77,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
